"Result","year","team","ELOR"
"1914","1914","New Zealand","1760.577"
"1914","1914","England","1677.435"
"1914","1914","Wales","1623.283"
"1914","1914","Australia","1448.165"
"1914","1914","Ireland","1373.061"
"1914","1914","Scotland","1369.258"
"1914","1914","France","1012.844"
"","","",""
"Result","year","team","ELOR"
"1919","1919","USA","1491.929"
"1919","1919","Romania","1408.868"
"","","",""
"Result","year","team","ELOR"
"1920","1920","Wales","1661.195"
"1920","1920","England","1649.684"
"1920","1920","Scotland","1420.374"
"1920","1920","USA","1411.301"
"1920","1920","Ireland","1301.793"
"1920","1920","France","1042.740"
"","","",""
"Result","year","team","ELOR"
"1921","1921","New Zealand","1786.910"
"1921","1921","South Africa","1766.774"
"1921","1921","England","1728.240"
"1921","1921","Wales","1573.661"
"1921","1921","Scotland","1423.305"
"1921","1921","Ireland","1219.488"
"1921","1921","France","1206.887"
"","","",""
"Result","year","team","ELOR"
"1922","1922","England","1676.062"
"1922","1922","Wales","1656.104"
"1922","1922","Scotland","1410.077"
"1922","1922","France","1220.518"
"1922","1922","Ireland","1177.821"
"","","",""
"Result","year","team","ELOR"
"1923","1923","England","1719.662"
"1923","1923","Wales","1603.434"
"1923","1923","Scotland","1466.648"
"1923","1923","Ireland","1181.761"
"1923","1923","France","1175.937"
"","","",""
"Result","year","team","ELOR"
"1924","1924","South Africa","1809.114"
"1924","1924","New Zealand","1788.109"
"1924","1924","England","1775.361"
"1924","1924","Britain","1560.446"
"1924","1924","Fiji","1555.436"
"1924","1924","Scotland","1496.838"
"1924","1924","USA","1494.961"
"1924","1924","Tonga","1484.297"
"1924","1924","Samoa","1474.608"
"1924","1924","Wales","1460.240"
"1924","1924","Romania","1260.438"
"1924","1924","France","1220.898"
"1924","1924","Ireland","1210.591"
"","","",""
"Result","year","team","ELOR"
"1925","1925","New Zealand","1848.428"
"1925","1925","England","1735.051"
"1925","1925","Scotland","1568.907"
"1925","1925","Wales","1370.946"
"1925","1925","Ireland","1288.255"
"1925","1925","France","1183.574"
"","","",""
"Result","year","team","ELOR"
"1926","1926","England","1662.868"
"1926","1926","Scotland","1623.037"
"1926","1926","Tonga","1534.958"
"1926","1926","Fiji","1525.106"
"1926","1926","Samoa","1436.414"
"1926","1926","Ireland","1401.753"
"1926","1926","Wales","1334.887"
"1926","1926","France","1136.423"
"","","",""
"Result","year","team","ELOR"
"1927","1927","Scotland","1645.894"
"1927","1927","England","1585.352"
"1927","1927","Australia","1479.290"
"1927","1927","Ireland","1461.146"
"1927","1927","Germany","1399.767"
"1927","1927","Czechia","1398.937"
"1927","1927","Wales","1333.635"
"1927","1927","Romania","1263.598"
"1927","1927","France","1151.040"
"","","",""
"Result","year","team","ELOR"
"1928","1928","South Africa","1853.059"
"1928","1928","New Zealand","1819.338"
"1928","1928","England","1582.790"
"1928","1928","Tonga","1577.119"
"1928","1928","Scotland","1554.501"
"1928","1928","Ireland","1520.020"
"1928","1928","Fiji","1490.089"
"1928","1928","Australia","1468.009"
"1928","1928","Samoa","1421.336"
"1928","1928","Wales","1332.942"
"1928","1928","Germany","1327.717"
"1928","1928","France","1246.465"
"","","",""
"Result","year","team","ELOR"
"1929","1929","New Zealand","1778.076"
"1929","1929","England","1590.307"
"1929","1929","Australia","1557.023"
"1929","1929","Ireland","1544.416"
"1929","1929","Scotland","1497.663"
"1929","1929","Spain","1494.916"
"1929","1929","Italy","1464.372"
"1929","1929","Wales","1362.475"
"1929","1929","Germany","1302.954"
"1929","1929","France","1273.902"
"","","",""
"Result","year","team","ELOR"
"1930","1930","New Zealand","1714.333"
"1930","1930","Australia","1608.657"
"1930","1930","England","1606.066"
"1930","1930","Britain","1561.245"
"1930","1930","Belgium","1558.082"
"1930","1930","Scotland","1495.052"
"1930","1930","Ireland","1481.884"
"1930","1930","Italy","1481.728"
"1930","1930","Netherlands","1441.918"
"1930","1930","France","1406.910"
"1930","1930","Spain","1399.164"
"1930","1930","Wales","1387.606"
"1930","1930","Germany","1292.285"
"","","",""
"Result","year","team","ELOR"
"1931","1931","South Africa","1839.913"
"1931","1931","New Zealand","1761.588"
"1931","1931","Australia","1589.890"
"1931","1931","England","1560.662"
"1931","1931","Wales","1527.850"
"1931","1931","Scotland","1473.401"
"1931","1931","Spain","1456.261"
"1931","1931","Ireland","1449.709"
"1931","1931","Morocco","1434.225"
"1931","1931","France","1407.229"
"1931","1931","Czechia","1316.260"
"1931","1931","Germany","1315.449"
"","","",""
"Result","year","team","ELOR"
"1932","1932","South Africa","1865.195"
"1932","1932","New Zealand","1765.418"
"1932","1932","Wales","1603.886"
"1932","1932","Fiji","1590.027"
"1932","1932","Australia","1586.060"
"1932","1932","Belgium","1577.714"
"1932","1932","Japan","1535.972"
"1932","1932","Spain","1511.328"
"1932","1932","England","1501.574"
"1932","1932","Tonga","1490.537"
"1932","1932","France","1483.961"
"1932","1932","Canada","1464.028"
"1932","1932","Ireland","1450.225"
"1932","1932","Netherlands","1438.225"
"1932","1932","Scotland","1418.199"
"1932","1932","Morocco","1379.158"
"1932","1932","Samoa","1376.911"
"1932","1932","Germany","1298.752"
"","","",""
"Result","year","team","ELOR"
"1933","1933","South Africa","1800.607"
"1933","1933","Australia","1615.960"
"1933","1933","Wales","1562.104"
"1933","1933","Belgium","1525.917"
"1933","1933","England","1511.254"
"1933","1933","Italy","1510.259"
"1933","1933","France","1503.423"
"1933","1933","Ireland","1473.596"
"1933","1933","Scotland","1461.878"
"1933","1933","Netherlands","1459.549"
"1933","1933","Germany","1299.545"
"1933","1933","Czechia","1287.729"
"","","",""
"Result","year","team","ELOR"
"1934","1934","Australia","1744.869"
"1934","1934","New Zealand","1744.222"
"1934","1934","Fiji","1671.867"
"1934","1934","England","1596.511"
"1934","1934","Italy","1539.240"
"1934","1934","France","1528.554"
"1934","1934","Wales","1499.499"
"1934","1934","Belgium","1495.582"
"1934","1934","Scotland","1452.190"
"1934","1934","Tonga","1451.222"
"1934","1934","Netherlands","1399.965"
"1934","1934","Ireland","1391.964"
"1934","1934","Germany","1384.644"
"1934","1934","Romania","1301.080"
"1934","1934","Czechia","1219.577"
"","","",""
"Result","year","team","ELOR"
"1935","1935","New Zealand","1768.968"
"1935","1935","England","1615.085"
"1935","1935","France","1561.645"
"1935","1935","Spain","1554.099"
"1935","1935","Wales","1529.970"
"1935","1935","Portugal","1484.493"
"1935","1935","Belgium","1461.346"
"1935","1935","Germany","1440.147"
"1935","1935","Scotland","1419.218"
"1935","1935","Ireland","1403.194"
"1935","1935","Netherlands","1377.515"
"","","",""
"Result","year","team","ELOR"
"1936","1936","New Zealand","1732.664"
"1936","1936","Australia","1688.293"
"1936","1936","England","1639.869"
"1936","1936","France","1612.510"
"1936","1936","Argentina","1608.840"
"1936","1936","Spain","1578.806"
"1936","1936","Wales","1560.910"
"1936","1936","Italy","1491.141"
"1936","1936","Germany","1488.313"
"1936","1936","Ireland","1483.132"
"1936","1936","Portugal","1459.787"
"1936","1936","Chile","1391.160"
"1936","1936","Scotland","1344.088"
"1936","1936","Netherlands","1316.250"
"1936","1936","Romania","1283.257"
"","","",""
"Result","year","team","ELOR"
"1937","1937","South Africa","1808.812"
"1937","1937","New Zealand","1754.934"
"1937","1937","France","1681.400"
"1937","1937","England","1640.633"
"1937","1937","Australia","1611.666"
"1937","1937","Wales","1523.171"
"1937","1937","Germany","1522.906"
"1937","1937","Italy","1518.927"
"1937","1937","Ireland","1500.379"
"1937","1937","Scotland","1380.982"
"1937","1937","Belgium","1373.235"
"1937","1937","Romania","1324.929"
"1937","1937","Netherlands","1206.052"
"","","",""
"Result","year","team","ELOR"
"1938","1938","South Africa","1868.765"
"1938","1938","New Zealand","1777.516"
"1938","1938","France","1684.329"
"1938","1938","Argentina","1650.549"
"1938","1938","England","1624.901"
"1938","1938","Germany","1610.865"
"1938","1938","Britain","1539.805"
"1938","1938","Wales","1524.391"
"1938","1938","Australia","1517.428"
"1938","1938","Italy","1502.391"
"1938","1938","Scotland","1440.998"
"1938","1938","Ireland","1421.366"
"1938","1938","Belgium","1406.504"
"1938","1938","Chile","1349.451"
"1938","1938","Romania","1319.408"
"1938","1938","Netherlands","1147.840"
"","","",""
"Result","year","team","ELOR"
"1939","1939","Germany","1653.835"
"1939","1939","England","1587.744"
"1939","1939","Wales","1549.249"
"1939","1939","Italy","1466.108"
"1939","1939","Ireland","1463.706"
"1939","1939","Scotland","1432.098"
"1939","1939","Belgium","1420.906"
"1939","1939","Romania","1301.253"
"1939","1939","Netherlands","1133.438"
"","","",""
"Result","year","team","ELOR"
"1940","1940","Germany","1599.355"
"1940","1940","Italy","1464.437"
"1940","1940","Romania","1336.065"
"","","",""
"Result","year","team","ELOR"
"1942","1942","Italy","1516.216"
"1942","1942","Romania","1311.525"
"","","",""
"Result","year","team","ELOR"
"1945","1945","Belgium","1378.336"
"1945","1945","Netherlands","1176.008"
"","","",""
"Result","year","team","ELOR"
"1946","1946","New Zealand","1816.153"
"1946","1946","Australia","1478.790"
"1946","1946","Belgium","1394.108"
"1946","1946","Czechia","1260.805"
"1946","1946","Netherlands","1139.622"
"","","",""
"Result","year","team","ELOR"
"1947","1947","New Zealand","1842.952"
"1947","1947","Fiji","1715.420"
"1947","1947","France","1690.460"
"1947","1947","Wales","1626.271"
"1947","1947","England","1574.001"
"1947","1947","Australia","1494.334"
"1947","1947","Ireland","1486.074"
"1947","1947","Tonga","1399.849"
"1947","1947","Belgium","1397.425"
"1947","1947","Samoa","1395.486"
"1947","1947","Scotland","1334.173"
"1947","1947","Netherlands","1115.691"
"","","",""
"Result","year","team","ELOR"
"1948","1948","Wales","1645.538"
"1948","1948","France","1623.723"
"1948","1948","Australia","1583.153"
"1948","1948","Ireland","1538.905"
"1948","1948","Italy","1530.856"
"1948","1948","England","1489.358"
"1948","1948","Belgium","1390.830"
"1948","1948","Scotland","1295.524"
"1948","1948","Czechia","1246.166"
"1948","1948","Netherlands","1122.285"
"","","",""
"Result","year","team","ELOR"
"1949","1949","South Africa","1885.133"
"1949","1949","New Zealand","1738.947"
"1949","1949","Australia","1657.122"
"1949","1949","France","1631.646"
"1949","1949","Argentina","1577.427"
"1949","1949","Ireland","1571.524"
"1949","1949","Wales","1570.685"
"1949","1949","Sweden","1530.109"
"1949","1949","Denmark","1469.891"
"1949","1949","Italy","1458.836"
"1949","1949","England","1442.918"
"1949","1949","Belgium","1408.535"
"1949","1949","Scotland","1384.071"
"1949","1949","Romania","1369.311"
"1949","1949","Czechia","1224.390"
"1949","1949","Netherlands","1104.580"
"","","",""
"Result","year","team","ELOR"
"1950","1950","New Zealand","1670.207"
"1950","1950","France","1648.807"
"1950","1950","Wales","1620.664"
"1950","1950","Ireland","1604.907"
"1950","1950","Sweden","1587.349"
"1950","1950","Australia","1555.484"
"1950","1950","Lions","1517.323"
"1950","1950","England","1459.873"
"1950","1950","Denmark","1412.651"
"1950","1950","Scotland","1373.171"
"","","",""
"Result","year","team","ELOR"
"1951","1951","South Africa","1939.736"
"1951","1951","New Zealand","1741.534"
"1951","1951","France","1631.479"
"1951","1951","Argentina","1626.429"
"1951","1951","Sweden","1612.337"
"1951","1951","Wales","1611.070"
"1951","1951","Ireland","1602.288"
"1951","1951","Spain","1521.628"
"1951","1951","Italy","1516.014"
"1951","1951","Uruguay","1489.906"
"1951","1951","Australia","1458.913"
"1951","1951","Romania","1453.203"
"1951","1951","Chile","1446.199"
"1951","1951","Scotland","1430.459"
"1951","1951","East Germany","1416.109"
"1951","1951","England","1411.009"
"1951","1951","Denmark","1387.663"
"1951","1951","Brazil","1339.424"
"","","",""
"Result","year","team","ELOR"
"1952","1952","South Africa","1970.030"
"1952","1952","New Zealand","1708.808"
"1952","1952","Fiji","1669.175"
"1952","1952","Wales","1638.044"
"1952","1952","France","1611.453"
"1952","1952","Ireland","1597.703"
"1952","1952","Italy","1563.229"
"1952","1952","Romania","1556.884"
"1952","1952","West Germany","1523.810"
"1952","1952","Australia","1510.897"
"1952","1952","England","1452.559"
"1952","1952","Spain","1444.315"
"1952","1952","Belgium","1411.388"
"1952","1952","Scotland","1373.137"
"1952","1952","East Germany","1312.427"
"1952","1952","Netherlands","1089.722"
"","","",""
"Result","year","team","ELOR"
"1953","1953","South Africa","1947.427"
"1953","1953","New Zealand","1686.926"
"1953","1953","Wales","1673.195"
"1953","1953","Sweden","1626.486"
"1953","1953","England","1605.545"
"1953","1953","Ireland","1604.501"
"1953","1953","Australia","1561.007"
"1953","1953","France","1555.392"
"1953","1953","Romania","1553.060"
"1953","1953","Italy","1550.315"
"1953","1953","Uruguay","1480.758"
"1953","1953","West Germany","1470.376"
"1953","1953","Denmark","1373.514"
"1953","1953","Brazil","1356.498"
"1953","1953","Scotland","1275.503"
"","","",""
"Result","year","team","ELOR"
"1954","1954","New Zealand","1756.530"
"1954","1954","Wales","1719.317"
"1954","1954","France","1674.657"
"1954","1954","Fiji","1659.265"
"1954","1954","England","1642.103"
"1954","1954","Sweden","1641.449"
"1954","1954","Italy","1586.400"
"1954","1954","Australia","1585.007"
"1954","1954","Argentina","1568.476"
"1954","1954","Ireland","1513.957"
"1954","1954","Spain","1478.599"
"1954","1954","West Germany","1470.376"
"1954","1954","Portugal","1402.706"
"1954","1954","Denmark","1358.551"
"1954","1954","Belgium","1344.132"
"1954","1954","Czechia","1332.184"
"1954","1954","Scotland","1225.515"
"1954","1954","East Germany","1216.800"
"","","",""
"Result","year","team","ELOR"
"1955","1955","South Africa","1907.533"
"1955","1955","France","1831.724"
"1955","1955","New Zealand","1747.134"
"1955","1955","Wales","1718.333"
"1955","1955","Lions","1669.778"
"1955","1955","England","1596.469"
"1955","1955","Italy","1592.220"
"1955","1955","Malaysia","1591.659"
"1955","1955","Romania","1571.508"
"1955","1955","Australia","1566.883"
"1955","1955","Spain","1452.877"
"1955","1955","Ireland","1445.006"
"1955","1955","West Germany","1437.794"
"1955","1955","Thailand","1408.341"
"1955","1955","Czechia","1327.922"
"1955","1955","Scotland","1292.570"
"","","",""
"Result","year","team","ELOR"
"1956","1956","South Africa","1895.409"
"1956","1956","New Zealand","1771.084"
"1956","1956","France","1756.211"
"1956","1956","Wales","1750.289"
"1956","1956","Italy","1623.370"
"1956","1956","England","1588.891"
"1956","1956","Australia","1574.059"
"1956","1956","Malaysia","1527.858"
"1956","1956","Thailand","1472.142"
"1956","1956","Uruguay","1454.520"
"1956","1956","Tonga","1447.144"
"1956","1956","Chile","1445.647"
"1956","1956","West Germany","1431.585"
"1956","1956","Ireland","1412.291"
"1956","1956","Scotland","1403.819"
"1956","1956","Samoa","1332.549"
"1956","1956","Czechia","1296.263"
"1956","1956","Belgium","1279.011"
"1956","1956","Netherlands","1128.059"
"","","",""
"Result","year","team","ELOR"
"1957","1957","New Zealand","1860.779"
"1957","1957","England","1681.576"
"1957","1957","Wales","1670.625"
"1957","1957","France","1668.880"
"1957","1957","Italy","1574.408"
"1957","1957","Romania","1555.608"
"1957","1957","Tonga","1531.928"
"1957","1957","Australia","1525.707"
"1957","1957","Ireland","1513.441"
"1957","1957","West Germany","1500.090"
"1957","1957","Scotland","1455.998"
"1957","1957","Spain","1388.954"
"1957","1957","Czechia","1345.248"
"1957","1957","Samoa","1247.765"
"1957","1957","Belgium","1221.992"
"","","",""
"Result","year","team","ELOR"
"1958","1958","New Zealand","1844.485"
"1958","1958","South Africa","1806.123"
"1958","1958","England","1751.458"
"1958","1958","France","1723.861"
"1958","1958","Wales","1712.940"
"1958","1958","Fiji","1671.209"
"1958","1958","Sweden","1641.449"
"1958","1958","Argentina","1630.976"
"1958","1958","Italy","1561.167"
"1958","1958","Romania","1559.705"
"1958","1958","Kenya","1558.803"
"1958","1958","Tonga","1556.334"
"1958","1958","Ireland","1528.557"
"1958","1958","Thailand","1522.522"
"1958","1958","Chile","1508.746"
"1958","1958","Malaysia","1477.478"
"1958","1958","Scotland","1471.968"
"1958","1958","Poland","1469.124"
"1958","1958","Australia","1460.331"
"1958","1958","Uganda","1441.197"
"1958","1958","Czechia","1415.672"
"1958","1958","West Germany","1408.912"
"1958","1958","Peru","1407.055"
"1958","1958","Uruguay","1398.774"
"1958","1958","Spain","1394.323"
"1958","1958","Denmark","1358.551"
"1958","1958","East Germany","1233.020"
"1958","1958","Belgium","1179.057"
"1958","1958","Netherlands","1078.093"
"","","",""
"Result","year","team","ELOR"
"1959","1959","New Zealand","1850.280"
"1959","1959","France","1826.959"
"1959","1959","England","1765.974"
"1959","1959","Lions","1721.067"
"1959","1959","Wales","1697.465"
"1959","1959","Sweden","1651.876"
"1959","1959","Fiji","1624.592"
"1959","1959","Tonga","1602.951"
"1959","1959","Romania","1595.862"
"1959","1959","Italy","1556.080"
"1959","1959","Ireland","1539.892"
"1959","1959","West Germany","1486.056"
"1959","1959","Scotland","1451.154"
"1959","1959","Australia","1418.338"
"1959","1959","Spain","1412.837"
"1959","1959","Poland","1396.821"
"1959","1959","Czechia","1394.321"
"1959","1959","Denmark","1348.124"
"1959","1959","East Germany","1252.320"
"1959","1959","Belgium","1158.301"
"1959","1959","Netherlands","1058.396"
"","","",""
"Result","year","team","ELOR"
"1960","1960","France","1867.164"
"1960","1960","New Zealand","1821.134"
"1960","1960","South Africa","1810.740"
"1960","1960","England","1804.516"
"1960","1960","Sweden","1660.569"
"1960","1960","Wales","1656.102"
"1960","1960","Romania","1610.177"
"1960","1960","Argentina","1596.660"
"1960","1960","Italy","1578.187"
"1960","1960","Ireland","1542.895"
"1960","1960","Thailand","1522.522"
"1960","1960","Malaysia","1477.478"
"1960","1960","Poland","1443.728"
"1960","1960","West Germany","1437.871"
"1960","1960","Spain","1433.012"
"1960","1960","Scotland","1424.310"
"1960","1960","Czechia","1422.686"
"1960","1960","Denmark","1339.431"
"1960","1960","East Germany","1184.359"
"1960","1960","Belgium","1137.642"
"1960","1960","Netherlands","1032.829"
"","","",""
"Result","year","team","ELOR"
"1961","1961","France","1914.131"
"1961","1961","South Africa","1902.537"
"1961","1961","New Zealand","1892.636"
"1961","1961","England","1729.330"
"1961","1961","Sweden","1660.569"
"1961","1961","Wales","1637.651"
"1961","1961","Romania","1624.962"
"1961","1961","Argentina","1622.552"
"1961","1961","Italy","1590.417"
"1961","1961","Chile","1525.555"
"1961","1961","Fiji","1518.637"
"1961","1961","Australia","1506.235"
"1961","1961","Ireland","1496.568"
"1961","1961","West Germany","1474.093"
"1961","1961","Scotland","1448.082"
"1961","1961","Poland","1438.076"
"1961","1961","Czechia","1427.017"
"1961","1961","Uruguay","1373.689"
"1961","1961","Denmark","1339.431"
"1961","1961","Brazil","1311.511"
"1961","1961","East Germany","1172.139"
"1961","1961","Belgium","1124.609"
"1961","1961","Netherlands","1028.956"
"","","",""
"Result","year","team","ELOR"
"1962","1962","New Zealand","1956.548"
"1962","1962","South Africa","1935.702"
"1962","1962","France","1860.554"
"1962","1962","Lions","1720.251"
"1962","1962","England","1716.211"
"1962","1962","Romania","1703.352"
"1962","1962","Sweden","1663.074"
"1962","1962","Wales","1614.430"
"1962","1962","Italy","1580.904"
"1962","1962","Scotland","1538.617"
"1962","1962","West Germany","1534.968"
"1962","1962","Thailand","1531.599"
"1962","1962","Australia","1470.510"
"1962","1962","Malaysia","1468.401"
"1962","1962","Czechia","1445.841"
"1962","1962","Ireland","1408.892"
"1962","1962","Spain","1400.458"
"1962","1962","Poland","1345.332"
"1962","1962","Denmark","1336.926"
"1962","1962","East Germany","1160.394"
"1962","1962","Belgium","1102.373"
"1962","1962","Netherlands","1018.088"
"","","",""
"Result","year","team","ELOR"
"1963","1963","New Zealand","1987.871"
"1963","1963","South Africa","1901.284"
"1963","1963","Romania","1808.477"
"1963","1963","France","1784.137"
"1963","1963","England","1743.325"
"1963","1963","Scotland","1604.815"
"1963","1963","Sweden","1600.409"
"1963","1963","Tonga","1594.195"
"1963","1963","Australia","1580.185"
"1963","1963","Wales","1573.437"
"1963","1963","Italy","1567.019"
"1963","1963","West Germany","1561.732"
"1963","1963","Fiji","1559.831"
"1963","1963","Czechia","1456.439"
"1963","1963","Bulgaria","1420.506"
"1963","1963","Ireland","1400.100"
"1963","1963","Denmark","1399.591"
"1963","1963","Uruguay","1367.781"
"1963","1963","Poland","1263.976"
"1963","1963","Brazil","1232.656"
"1963","1963","East Germany","1216.762"
"1963","1963","Samoa","1186.745"
"1963","1963","Netherlands","1045.111"
"","","",""
"Result","year","team","ELOR"
"1964","1964","New Zealand","2019.022"
"1964","1964","South Africa","1877.198"
"1964","1964","Romania","1830.761"
"1964","1964","France","1730.396"
"1964","1964","Argentina","1684.991"
"1964","1964","Australia","1642.367"
"1964","1964","Scotland","1642.285"
"1964","1964","England","1611.162"
"1964","1964","Wales","1604.200"
"1964","1964","Fiji","1587.175"
"1964","1964","Italy","1581.590"
"1964","1964","Thailand","1531.599"
"1964","1964","Chile","1523.209"
"1964","1964","Sweden","1517.148"
"1964","1964","West Germany","1516.588"
"1964","1964","Ireland","1483.097"
"1964","1964","Malaysia","1468.401"
"1964","1964","Poland","1417.629"
"1964","1964","Czechia","1388.781"
"1964","1964","Uruguay","1383.318"
"1964","1964","Denmark","1340.254"
"1964","1964","East Germany","1270.397"
"1964","1964","Brazil","1241.790"
"1964","1964","Belgium","1097.622"
"1964","1964","Netherlands","1034.674"
"","","",""
"Result","year","team","ELOR"
"1965","1965","New Zealand","1942.478"
"1965","1965","France","1834.551"
"1965","1965","Romania","1803.517"
"1965","1965","Australia","1762.224"
"1965","1965","Argentina","1736.969"
"1965","1965","South Africa","1734.929"
"1965","1965","Wales","1674.589"
"1965","1965","Scotland","1590.248"
"1965","1965","Italy","1552.071"
"1965","1965","West Germany","1538.663"
"1965","1965","England","1536.894"
"1965","1965","Ireland","1518.649"
"1965","1965","Poland","1510.948"
"1965","1965","Chile","1452.430"
"1965","1965","Spain","1434.624"
"1965","1965","East Germany","1432.793"
"1965","1965","Czechia","1385.426"
"1965","1965","Portugal","1368.540"
"1965","1965","Denmark","1319.690"
"1965","1965","Sweden","1316.051"
"1965","1965","Netherlands","1078.224"
"1965","1965","Belgium","1050.362"
"","","",""
"Result","year","team","ELOR"
"1966","1966","New Zealand","1987.555"
